Id,Url,Last crawl status,Last crawled at,Created at
19412206,https://www.medicalcountermeasures.gov/newsroom/2020/snapdragon/,OK,"Mon, 21 Jun 2021 22:23:02 +0000","Mon, 21 Dec 2020 16:27:17 +0000"
19412207,https://www.medicalcountermeasures.gov/newsroom/2020/orasurevitro/,OK,"Mon, 21 Jun 2021 22:23:07 +0000","Mon, 21 Dec 2020 16:27:17 +0000"
19412209,https://www.medicalcountermeasures.gov/newsroom/2020/regeneron-study/,OK,"Mon, 21 Jun 2021 22:23:10 +0000","Mon, 21 Dec 2020 16:27:17 +0000"
19412210,https://www.medicalcountermeasures.gov/newsroom/2020/immunexpress/,OK,"Mon, 21 Jun 2021 22:23:13 +0000","Mon, 21 Dec 2020 16:27:17 +0000"
19412211,https://www.medicalcountermeasures.gov/newsroom/2020/orthoclinicaldiagnostics/,OK,"Mon, 21 Jun 2021 22:23:17 +0000","Mon, 21 Dec 2020 16:27:17 +0000"
19412212,https://www.medicalcountermeasures.gov/newsroom/2020/corning/,OK,"Mon, 21 Jun 2021 22:23:19 +0000","Mon, 21 Dec 2020 16:27:17 +0000"
19412213,https://www.medicalcountermeasures.gov/newsroom/2020/empatica/,OK,"Mon, 21 Jun 2021 22:23:23 +0000","Mon, 21 Dec 2020 16:27:17 +0000"
19412214,https://www.medicalcountermeasures.gov/newsroom/2020/mbio/,OK,"Mon, 21 Jun 2021 22:23:25 +0000","Mon, 21 Dec 2020 16:27:17 +0000"
19412215,https://www.medicalcountermeasures.gov/newsroom/2020/csu/,OK,"Mon, 21 Jun 2021 22:23:27 +0000","Mon, 21 Dec 2020 16:27:17 +0000"
19412216,https://www.medicalcountermeasures.gov/newsroom/2020/sonica/,OK,"Mon, 21 Jun 2021 22:23:30 +0000","Mon, 21 Dec 2020 16:27:17 +0000"
19412217,https://www.medicalcountermeasures.gov/newsroom/2020/bid/,OK,"Mon, 21 Jun 2021 22:23:31 +0000","Mon, 21 Dec 2020 16:27:17 +0000"
19412218,https://www.medicalcountermeasures.gov/newsroom/2020/chembio-dpp/,OK,"Mon, 21 Jun 2021 22:23:35 +0000","Mon, 21 Dec 2020 16:27:17 +0000"
19412219,https://www.medicalcountermeasures.gov/newsroom/2020/sio2/,OK,"Mon, 21 Jun 2021 22:23:36 +0000","Mon, 21 Dec 2020 16:27:17 +0000"
19412220,https://www.medicalcountermeasures.gov/newsroom/2020/novavaxhhsdod/,OK,"Mon, 21 Jun 2021 22:23:40 +0000","Mon, 21 Dec 2020 16:27:18 +0000"
19412221,https://www.medicalcountermeasures.gov/newsroom/2020/regeneronhhsdod/,OK,"Mon, 21 Jun 2021 22:23:42 +0000","Mon, 21 Dec 2020 16:27:18 +0000"
19412222,https://www.medicalcountermeasures.gov/newsroom/2020/lightningtalks2020/,OK,"Mon, 21 Jun 2021 22:23:44 +0000","Mon, 21 Dec 2020 16:27:18 +0000"
19412223,https://www.medicalcountermeasures.gov/newsroom/2020/rti/,OK,"Mon, 24 May 2021 00:27:35 +0000","Mon, 21 Dec 2020 16:27:18 +0000"
19412224,https://www.medicalcountermeasures.gov/newsroom/2020/bd/,OK,"Mon, 21 Jun 2021 22:23:48 +0000","Mon, 21 Dec 2020 16:27:18 +0000"
19412225,https://www.medicalcountermeasures.gov/newsroom/2020/smiths/,OK,"Mon, 21 Jun 2021 22:23:49 +0000","Mon, 21 Dec 2020 16:27:18 +0000"
19412226,https://www.medicalcountermeasures.gov/newsroom/2020/pfizer/,OK,"Mon, 24 May 2021 00:27:41 +0000","Mon, 21 Dec 2020 16:27:18 +0000"
19412227,https://www.medicalcountermeasures.gov/newsroom/2020/tamus/,OK,"Mon, 21 Jun 2021 22:23:52 +0000","Mon, 21 Dec 2020 16:27:18 +0000"
19412228,https://www.medicalcountermeasures.gov/newsroom/2020/lightningtalksapply/,OK,"Mon, 21 Jun 2021 22:23:54 +0000","Mon, 21 Dec 2020 16:27:18 +0000"
19412229,https://www.medicalcountermeasures.gov/newsroom/2020/moderna-phase-3/,OK,"Mon, 21 Jun 2021 22:23:58 +0000","Mon, 21 Dec 2020 16:27:18 +0000"
19412230,https://www.medicalcountermeasures.gov/newsroom/2020/sanofi_gsk/,OK,"Mon, 21 Jun 2021 22:24:00 +0000","Mon, 21 Dec 2020 16:27:18 +0000"
19412231,https://www.medicalcountermeasures.gov/newsroom/2020/janssenrapidard/,OK,"Mon, 21 Jun 2021 22:24:04 +0000","Mon, 21 Dec 2020 16:27:18 +0000"
19412232,https://www.medicalcountermeasures.gov/newsroom/2020/grandriver/,OK,"Mon, 21 Jun 2021 22:24:06 +0000","Mon, 21 Dec 2020 16:27:18 +0000"
19412233,https://www.medicalcountermeasures.gov/newsroom/2020/diasorin-antibody-test/,OK,"Mon, 21 Jun 2021 22:24:08 +0000","Mon, 21 Dec 2020 16:27:18 +0000"
19412234,https://www.medicalcountermeasures.gov/newsroom/2020/modernamanufacturing/,OK,"Mon, 21 Jun 2021 22:24:10 +0000","Mon, 21 Dec 2020 16:27:18 +0000"
19412235,https://www.medicalcountermeasures.gov/newsroom/2020/barda-new-partnerships/,OK,"Mon, 24 May 2021 00:27:47 +0000","Mon, 21 Dec 2020 16:27:18 +0000"
19412236,https://www.medicalcountermeasures.gov/newsroom/2020/nowdiagnostics/,OK,"Mon, 21 Jun 2021 22:24:13 +0000","Mon, 21 Dec 2020 16:27:18 +0000"
19412237,https://www.medicalcountermeasures.gov/newsroom/2020/marinus/,OK,"Mon, 21 Jun 2021 22:24:15 +0000","Mon, 21 Dec 2020 16:27:18 +0000"
19412238,https://www.medicalcountermeasures.gov/newsroom/2020/98point6/,OK,"Mon, 21 Jun 2021 22:24:20 +0000","Mon, 21 Dec 2020 16:27:18 +0000"
19412239,https://www.medicalcountermeasures.gov/newsroom/2020/ologybio/,OK,"Mon, 21 Jun 2021 22:24:22 +0000","Mon, 21 Dec 2020 16:27:18 +0000"
19412240,https://www.medicalcountermeasures.gov/newsroom/2020/ortho/,OK,"Mon, 21 Jun 2021 22:24:24 +0000","Mon, 21 Dec 2020 16:27:18 +0000"
19412241,https://www.medicalcountermeasures.gov/newsroom/2020/upenn/,OK,"Mon, 21 Jun 2021 22:24:27 +0000","Mon, 21 Dec 2020 16:27:18 +0000"
19412242,https://www.medicalcountermeasures.gov/newsroom/2020/luminex/,OK,"Mon, 21 Jun 2021 22:24:29 +0000","Mon, 21 Dec 2020 16:27:18 +0000"
19412243,https://www.medicalcountermeasures.gov/newsroom/2020/luminexnxtag/,OK,"Mon, 21 Jun 2021 22:24:31 +0000","Mon, 21 Dec 2020 16:27:18 +0000"
19412244,https://www.medicalcountermeasures.gov/newsroom/2020/basilea/,OK,"Mon, 21 Jun 2021 22:24:34 +0000","Mon, 21 Dec 2020 16:27:18 +0000"
19412245,https://www.medicalcountermeasures.gov/newsroom/2020/invirsa/,OK,"Mon, 21 Jun 2021 22:24:37 +0000","Mon, 21 Dec 2020 16:27:19 +0000"
19412246,https://www.medicalcountermeasures.gov/newsroom/2020/antibioticresistant/,OK,"Mon, 21 Jun 2021 22:24:40 +0000","Mon, 21 Dec 2020 16:27:19 +0000"
19412247,https://www.medicalcountermeasures.gov/newsroom/2020/mapp/,OK,"Mon, 21 Jun 2021 22:24:41 +0000","Mon, 21 Dec 2020 16:27:19 +0000"
19412248,https://www.medicalcountermeasures.gov/newsroom/2020/bardamsg/,OK,"Mon, 21 Jun 2021 22:24:43 +0000","Mon, 21 Dec 2020 16:27:19 +0000"
19412249,https://www.medicalcountermeasures.gov/newsroom/2020/vaxxas/,OK,"Mon, 21 Jun 2021 22:24:46 +0000","Mon, 21 Dec 2020 16:27:19 +0000"
19412250,https://www.medicalcountermeasures.gov/newsroom/2020/currenthealth/,OK,"Mon, 21 Jun 2021 22:24:47 +0000","Mon, 21 Dec 2020 16:27:19 +0000"
19412251,https://www.medicalcountermeasures.gov/newsroom/2020/cepheid/,OK,"Mon, 21 Jun 2021 22:24:49 +0000","Mon, 21 Dec 2020 16:27:19 +0000"
19412252,https://www.medicalcountermeasures.gov/newsroom/2020/astrazeneca2/,OK,"Mon, 21 Jun 2021 22:24:53 +0000","Mon, 21 Dec 2020 16:27:19 +0000"
19412253,https://www.medicalcountermeasures.gov/newsroom/2020/cytiva/,OK,"Mon, 21 Jun 2021 22:24:55 +0000","Mon, 21 Dec 2020 16:27:19 +0000"
19412254,https://www.medicalcountermeasures.gov/newsroom/2020/beckmancoulter/,OK,"Mon, 21 Jun 2021 22:24:58 +0000","Mon, 21 Dec 2020 16:27:19 +0000"
19412255,https://www.medicalcountermeasures.gov/newsroom/2020/tri/,OK,"Mon, 21 Jun 2021 22:25:00 +0000","Mon, 21 Dec 2020 16:27:19 +0000"
19412256,https://www.medicalcountermeasures.gov/newsroom/2020/csn/,OK,"Mon, 21 Jun 2021 22:25:03 +0000","Mon, 21 Dec 2020 16:27:19 +0000"
19412257,https://www.medicalcountermeasures.gov/newsroom/2020/ez-baa/,OK,"Mon, 21 Jun 2021 22:25:05 +0000","Mon, 21 Dec 2020 16:27:19 +0000"
19412258,https://www.medicalcountermeasures.gov/newsroom/2020/lilly/,OK,"Mon, 21 Jun 2021 22:25:08 +0000","Mon, 21 Dec 2020 16:27:19 +0000"
19412259,https://www.medicalcountermeasures.gov/newsroom/2020/inbios2/,OK,"Mon, 21 Jun 2021 22:25:11 +0000","Mon, 21 Dec 2020 16:27:19 +0000"
19412260,https://www.medicalcountermeasures.gov/newsroom/2020/hologic/,OK,"Mon, 21 Jun 2021 22:25:13 +0000","Mon, 21 Dec 2020 16:27:19 +0000"
19412261,https://www.medicalcountermeasures.gov/newsroom/2020/humanigen/,OK,"Mon, 21 Jun 2021 22:25:15 +0000","Mon, 21 Dec 2020 16:27:19 +0000"
19412262,https://www.medicalcountermeasures.gov/newsroom/2020/mesabiotech/,OK,"Mon, 21 Jun 2021 22:25:19 +0000","Mon, 21 Dec 2020 16:27:19 +0000"
19412263,https://www.medicalcountermeasures.gov/newsroom/2020/ventures/,OK,"Mon, 21 Jun 2021 22:25:21 +0000","Mon, 21 Dec 2020 16:27:19 +0000"
19412264,https://www.medicalcountermeasures.gov/newsroom/2020/bid2020message/,OK,"Mon, 21 Jun 2021 22:25:24 +0000","Mon, 21 Dec 2020 16:27:19 +0000"
19412265,https://www.medicalcountermeasures.gov/newsroom/2020/diasorinigg/,OK,"Mon, 21 Jun 2021 22:25:27 +0000","Mon, 21 Dec 2020 16:27:19 +0000"
19412266,https://www.medicalcountermeasures.gov/newsroom/2020/siemens/,OK,"Mon, 21 Jun 2021 22:25:30 +0000","Mon, 21 Dec 2020 16:27:19 +0000"
19412267,https://www.medicalcountermeasures.gov/newsroom/2020/siemenscov2ag/,OK,"Mon, 21 Jun 2021 22:25:33 +0000","Mon, 21 Dec 2020 16:27:19 +0000"
19412268,https://www.medicalcountermeasures.gov/newsroom/2020/chrysalis/,OK,"Mon, 21 Jun 2021 22:25:37 +0000","Mon, 21 Dec 2020 16:27:20 +0000"
19412269,https://www.medicalcountermeasures.gov/newsroom/2020/enact/,OK,"Mon, 21 Jun 2021 22:25:40 +0000","Mon, 21 Dec 2020 16:27:20 +0000"
19412270,https://www.medicalcountermeasures.gov/newsroom/2020/lilly2/,OK,"Mon, 21 Jun 2021 22:25:42 +0000","Mon, 21 Dec 2020 16:27:20 +0000"
19412271,https://www.medicalcountermeasures.gov/newsroom/2020/chembio/,OK,"Mon, 21 Jun 2021 22:25:46 +0000","Mon, 21 Dec 2020 16:27:20 +0000"
19412272,https://www.medicalcountermeasures.gov/newsroom/2020/ghtc/,OK,"Mon, 21 Jun 2021 22:25:48 +0000","Mon, 21 Dec 2020 16:27:20 +0000"
19412273,https://www.medicalcountermeasures.gov/newsroom/2020/moderna/,OK,"Mon, 21 Jun 2021 22:25:52 +0000","Mon, 21 Dec 2020 16:27:20 +0000"
19412274,https://www.medicalcountermeasures.gov/newsroom/2020/quantumleap/,OK,"Mon, 21 Jun 2021 22:25:54 +0000","Mon, 21 Dec 2020 16:27:20 +0000"
19412275,https://www.medicalcountermeasures.gov/newsroom/2020/hologicassay/,OK,"Mon, 21 Jun 2021 22:25:57 +0000","Mon, 21 Dec 2020 16:27:20 +0000"
19412276,https://www.medicalcountermeasures.gov/newsroom/2020/modernaeua/,OK,"Mon, 21 Jun 2021 22:25:58 +0000","Mon, 21 Dec 2020 16:27:20 +0000"
19412277,https://www.medicalcountermeasures.gov/federal-initiatives/,OK,"Mon, 21 Jun 2021 22:26:00 +0000","Mon, 21 Dec 2020 16:27:20 +0000"
19412278,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/,OK,"Mon, 21 Jun 2021 22:26:03 +0000","Mon, 21 Dec 2020 16:27:20 +0000"
19412279,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/barda-industry-day-2019/,OK,"Mon, 14 Jun 2021 00:27:46 +0000","Mon, 21 Dec 2020 16:27:20 +0000"
19412280,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/barda-industry-day-2019/hotel-accommodations/,OK,"Mon, 21 Jun 2021 22:26:05 +0000","Mon, 21 Dec 2020 16:27:20 +0000"
19412281,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/barda-industry-day-2019/directions/,OK,"Mon, 21 Jun 2021 22:26:07 +0000","Mon, 21 Dec 2020 16:27:20 +0000"
19412282,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/barda-industry-day-2019/about-barda-industry-day/,OK,"Mon, 21 Jun 2021 22:26:11 +0000","Mon, 21 Dec 2020 16:27:20 +0000"
19412283,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/barda-industry-day-2019/faq/,OK,"Mon, 21 Jun 2021 22:26:13 +0000","Mon, 21 Dec 2020 16:27:20 +0000"
19412284,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/barda-industry-day-2019/hybrid-events/,OK,"Mon, 21 Jun 2021 22:26:17 +0000","Mon, 21 Dec 2020 16:27:20 +0000"
19412285,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/barda-industry-day-2019/speakers/,OK,"Mon, 21 Jun 2021 22:26:19 +0000","Mon, 21 Dec 2020 16:27:20 +0000"
19412286,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/barda-industry-day-2019/presentations/,OK,"Wed, 16 Jun 2021 22:22:54 +0000","Mon, 21 Dec 2020 16:27:20 +0000"
19412287,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/barda-industry-day-2017/,OK,"Mon, 21 Jun 2021 22:26:21 +0000","Mon, 21 Dec 2020 16:27:20 +0000"
19412288,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/barda-industry-day-2017/presentations/,OK,"Mon, 21 Jun 2021 22:26:24 +0000","Mon, 21 Dec 2020 16:27:20 +0000"
19412289,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/barda-industry-day-2017/about-barda-bid/,OK,"Mon, 21 Jun 2021 22:26:27 +0000","Mon, 21 Dec 2020 16:27:20 +0000"
19412290,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/barda-industry-day-2017/hotel-accommodations/,OK,"Mon, 21 Jun 2021 22:26:30 +0000","Mon, 21 Dec 2020 16:27:20 +0000"
19412291,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/barda-industry-day-2017/keynote-speaker/,OK,"Mon, 21 Jun 2021 22:26:32 +0000","Mon, 21 Dec 2020 16:27:20 +0000"
19412292,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/barda-industry-day-2016/,OK,"Mon, 21 Jun 2021 22:26:33 +0000","Mon, 21 Dec 2020 16:27:20 +0000"
19412293,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/barda-industry-day-2016/why-attend/,OK,"Mon, 21 Jun 2021 22:26:35 +0000","Mon, 21 Dec 2020 16:27:20 +0000"
19412294,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/barda-industry-day-2016/meeting-opportunities/,OK,"Mon, 21 Jun 2021 22:26:38 +0000","Mon, 21 Dec 2020 16:27:20 +0000"
19412295,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/barda-industry-day-2016/hotel-accommodations/,OK,"Mon, 21 Jun 2021 22:26:40 +0000","Mon, 21 Dec 2020 16:27:21 +0000"
19412296,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/barda-industry-day-2016/breakout-session-opportunities/,OK,"Mon, 21 Jun 2021 22:26:42 +0000","Mon, 21 Dec 2020 16:27:21 +0000"
19412297,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/barda-industry-day-2016/presentations/,OK,"Mon, 21 Jun 2021 22:26:44 +0000","Mon, 21 Dec 2020 16:27:21 +0000"
19412298,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/barda-industry-day-2018/,OK,"Mon, 14 Jun 2021 00:27:49 +0000","Mon, 21 Dec 2020 16:27:21 +0000"
19412299,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/barda-industry-day-2018/hotel-accommodations/,OK,"Mon, 21 Jun 2021 22:26:46 +0000","Mon, 21 Dec 2020 16:27:21 +0000"
19412300,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/barda-industry-day-2018/directions/,OK,"Mon, 21 Jun 2021 22:26:47 +0000","Mon, 21 Dec 2020 16:27:21 +0000"
19412301,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/barda-industry-day-2018/about-barda-industry-day/,OK,"Mon, 21 Jun 2021 22:26:50 +0000","Mon, 21 Dec 2020 16:27:21 +0000"
19412302,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/barda-industry-day-2018/presentations/,OK,"Wed, 16 Jun 2021 22:22:55 +0000","Mon, 21 Dec 2020 16:27:21 +0000"
19412303,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/barda-industry-day-2018/keynote-speaker/,OK,"Mon, 21 Jun 2021 22:26:53 +0000","Mon, 21 Dec 2020 16:27:21 +0000"
19412305,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/hhs-summit-to-accelerate-zika-diagnostics-development/,OK,"Mon, 14 Jun 2021 00:27:52 +0000","Mon, 21 Dec 2020 16:27:21 +0000"
19412306,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/jpm-mcs-industry-day-proposed-other-transaction-agreement/,OK,"Mon, 21 Jun 2021 22:26:55 +0000","Mon, 21 Dec 2020 16:27:21 +0000"
19412307,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/barda-industry-day-2015/,OK,"Mon, 24 May 2021 18:22:03 +0000","Mon, 21 Dec 2020 16:27:21 +0000"
19412308,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/barda-industry-day-2015/why-attend/,OK,"Mon, 24 May 2021 18:22:13 +0000","Mon, 21 Dec 2020 16:27:21 +0000"
19412309,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/barda-industry-day-2015/meeting-opportunities/,OK,"Mon, 24 May 2021 18:22:25 +0000","Mon, 21 Dec 2020 16:27:21 +0000"
19412310,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/barda-industry-day-2015/hotel-accommodations/,OK,"Mon, 24 May 2021 18:22:41 +0000","Mon, 21 Dec 2020 16:27:21 +0000"
19412311,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/barda-industry-day-2015/presentations/,OK,"Mon, 24 May 2021 18:22:50 +0000","Mon, 21 Dec 2020 16:27:21 +0000"
19412312,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/workshopbid2014/,OK,"Mon, 24 May 2021 18:23:02 +0000","Mon, 21 Dec 2020 16:27:21 +0000"
19412313,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/workshopbid2014/workshop2014whyattend/,OK,"Mon, 24 May 2021 18:23:15 +0000","Mon, 21 Dec 2020 16:27:21 +0000"
19412314,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/workshopbid2014/workshop2014meetingopportunity/,OK,"Mon, 24 May 2021 18:23:27 +0000","Mon, 21 Dec 2020 16:27:21 +0000"
19412315,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/workshopbid2014/hotels/,OK,"Mon, 24 May 2021 18:23:40 +0000","Mon, 21 Dec 2020 16:27:21 +0000"
19412316,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/workshopbid2014/presentations-barda-industry-day-2014/,OK,"Mon, 24 May 2021 18:23:53 +0000","Mon, 21 Dec 2020 16:27:21 +0000"
19412317,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/workshopbid2013/,OK,"Mon, 21 Jun 2021 22:26:58 +0000","Mon, 21 Dec 2020 16:27:21 +0000"
19412318,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/workshopbid2013/workshop2013whyattend/,OK,"Mon, 21 Jun 2021 22:27:01 +0000","Mon, 21 Dec 2020 16:27:21 +0000"
19412319,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/workshopbid2013/workshop2013meetingopportunity/,OK,"Mon, 21 Jun 2021 22:27:03 +0000","Mon, 21 Dec 2020 16:27:22 +0000"
19412320,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/workshopbid2013/hotels/,OK,"Mon, 21 Jun 2021 22:27:05 +0000","Mon, 21 Dec 2020 16:27:22 +0000"
19412321,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/workshopbid2013/presentations-barda-industry-day-2013/,OK,"Mon, 21 Jun 2021 22:27:07 +0000","Mon, 21 Dec 2020 16:27:22 +0000"
19412322,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/baapreproposalconference2013/,OK,"Mon, 21 Jun 2021 22:27:08 +0000","Mon, 21 Dec 2020 16:27:22 +0000"
19412323,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/workshopbid2012/,OK,"Mon, 21 Jun 2021 22:27:10 +0000","Mon, 21 Dec 2020 16:27:22 +0000"
19412324,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/workshopbid2012/workshop2012meetingopportunity/,OK,"Mon, 21 Jun 2021 22:27:14 +0000","Mon, 21 Dec 2020 16:27:22 +0000"
19412325,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/workshopbid2012/workshop2012whoattends/,OK,"Mon, 21 Jun 2021 22:27:16 +0000","Mon, 21 Dec 2020 16:27:22 +0000"
19412326,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/workshopbid2012/workshop2012register/,OK,"Mon, 21 Jun 2021 22:27:18 +0000","Mon, 21 Dec 2020 16:27:22 +0000"
19412327,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/workshopbid2012/workshop2012whyattend/,OK,"Mon, 21 Jun 2021 22:27:20 +0000","Mon, 21 Dec 2020 16:27:22 +0000"
19412328,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/workshopbid2012/presentations/,OK,"Mon, 21 Jun 2021 22:27:22 +0000","Mon, 21 Dec 2020 16:27:22 +0000"
19412329,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/workshopbid2012/announcement1026/,OK,"Mon, 21 Jun 2021 22:27:25 +0000","Mon, 21 Dec 2020 16:27:22 +0000"
19412330,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/workshopbid2012/announcement1028/,OK,"Mon, 21 Jun 2021 22:27:28 +0000","Mon, 21 Dec 2020 16:27:22 +0000"
19412331,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/preproposalconference2012/,OK,"Mon, 21 Jun 2021 22:27:30 +0000","Mon, 21 Dec 2020 16:27:22 +0000"
19412332,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/preproposalconference2012/guidlines/,OK,"Mon, 21 Jun 2021 22:27:33 +0000","Mon, 21 Dec 2020 16:27:22 +0000"
19412333,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/bloodsymposium/,OK,"Mon, 24 May 2021 18:24:07 +0000","Mon, 21 Dec 2020 16:27:22 +0000"
19412334,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/workshopboston/,OK,"Sun, 23 May 2021 18:21:28 +0000","Mon, 21 Dec 2020 16:27:22 +0000"
19412335,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/workshopboston/presentations/,OK,"Sun, 23 May 2021 18:21:34 +0000","Mon, 21 Dec 2020 16:27:22 +0000"
19412336,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/workshopboston/workshopbostonwhoattends/,OK,"Sun, 23 May 2021 18:21:39 +0000","Mon, 21 Dec 2020 16:27:22 +0000"
19412337,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/workshopboston/workshopbostonmeetingopportunity/,OK,"Sun, 23 May 2021 18:21:45 +0000","Mon, 21 Dec 2020 16:27:22 +0000"
19412338,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/phemce-stakeholders-workshop-2016/,OK,"Mon, 21 Jun 2021 22:27:37 +0000","Mon, 21 Dec 2020 16:27:22 +0000"
19412339,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/5th-annual-phemce-stakeholders-workshop-and-barda-industry-day/,OK,"Mon, 21 Jun 2021 22:27:39 +0000","Mon, 21 Dec 2020 16:27:22 +0000"
19412340,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/hhs-phemce-stakeholders-workshop-2009-and-barda-industry-day/,OK,"Mon, 21 Jun 2021 22:27:42 +0000","Mon, 21 Dec 2020 16:27:22 +0000"
19412341,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/cbrn-medical-countermeasures-workshop/,OK,"Mon, 21 Jun 2021 22:27:44 +0000","Mon, 21 Dec 2020 16:27:22 +0000"
19412342,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/hhs-phemce-stakeholders-workshop-2008-and-barda-industry-day/,OK,"Mon, 21 Jun 2021 22:27:46 +0000","Mon, 21 Dec 2020 16:27:22 +0000"
19412343,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/2007-biomedical-advanced-research-and-development-authority-barda-industry-day/,OK,"Mon, 21 Jun 2021 22:27:48 +0000","Mon, 21 Dec 2020 16:27:22 +0000"
19412344,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/hhs-phemc-enterprise-stakeholders-workshop/,OK,"Mon, 21 Jun 2021 22:27:50 +0000","Mon, 21 Dec 2020 16:27:23 +0000"
19412345,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/bioshield-stakeholders-workshop/,OK,"Mon, 21 Jun 2021 22:27:54 +0000","Mon, 21 Dec 2020 16:27:23 +0000"
19412346,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/barda-industry-day-2020/,OK,"Mon, 14 Jun 2021 00:27:53 +0000","Mon, 21 Dec 2020 16:27:23 +0000"
19412347,https://www.medicalcountermeasures.gov/federal-initiatives/procurements-and-grants/,OK,"Mon, 21 Jun 2021 22:27:57 +0000","Mon, 21 Dec 2020 16:27:23 +0000"
19412348,https://www.medicalcountermeasures.gov/federal-initiatives/procurements-and-grants/federal-government-procurement-activities/,OK,"Mon, 21 Jun 2021 22:28:00 +0000","Mon, 21 Dec 2020 16:27:23 +0000"
19412349,https://www.medicalcountermeasures.gov/federal-initiatives/procurements-and-grants/grants/,OK,"Mon, 21 Jun 2021 22:28:03 +0000","Mon, 21 Dec 2020 16:27:23 +0000"
19412350,https://www.medicalcountermeasures.gov/federal-initiatives/procurements-and-grants/department-and-agency-resources/,OK,"Mon, 21 Jun 2021 22:28:07 +0000","Mon, 21 Dec 2020 16:27:23 +0000"
19412351,https://www.medicalcountermeasures.gov/federal-initiatives/procurements-and-grants/acquisition-regulations/,OK,"Mon, 21 Jun 2021 22:28:09 +0000","Mon, 21 Dec 2020 16:27:23 +0000"
