path,"title_en","description_en","content_en",created,changed,tags
"https://www.medicalcountermeasures.gov/newsroom/2020/vitalconnect/","MedicalCountermeasures.gov",,"Skip to main content U.S. Department of Health & Human Services Public Health Emergency Login | Register X I WANT TO FIND Search FEATURED SEARCHES: Coronavirus BARDA Industry Day PRISM TechWatch Announcements & Media BARDA BARDA and VitalConnect partner to monitor nursing home and COVID-19 patients for early indication of patient deterioration BARDA is partnering with VitalConnect to assess the ability of a wearable device to remotely monitor individuals during the COVID-19 outbreak for changes in health deterioration, including but not limited to respiratory rate, body temperature, blood oxygen levels (SpO2) and heart arrhythmias, to improve patient outcomes. Nursing home patients, an at-risk population, will be continuously monitored for early indication of changes in health status or potentially inform on COVID-19 infection. In addition, in a separate cohort, COVID-19 patients will be monitored to determine any changes in health, including QT interval changes which may require an escalation in care. The elderly and individuals with underlying medical conditions may be at higher risk for severe complications from COVID-19. Early indication of patient deterioration or cardiac arrhythmia will allow healthcare professionals to intervene earlier in order to improve clinical management of patients and health outcomes. These pilot clinical studies will be conducted as part of quality improvement to support use of these remote monitoring technologies as adjunctive diagnostic health support. The Vista Solution incorporates four primary components; The VitalPatch clinical grade biosensor, a Vista Tablet, the VitalCloud, and the VistaCenter central monitoring station. Through the Vista Solution, clinicians can monitor up to 11 different patient vitals in real-time including those captured by the VitalPatch (single-lead EKG, heart rate, heart rate variability, respiratory rate, body temperature, body posture, fall detection, activity) and those captured by 3rd party devices (blood oxygen, weight, blood pressure). COVID-19 patients suffer from a variety of symptoms including respiratory distress, low blood oxygen levels, and cardiac arrhythmia, which can all be monitored with the Vista Solution. This award is one component of BARDA’s rapidly expanding COVID-19 medical countermeasure portfolio; visit BARDA’s COVID-19 Portfolio to learn more. About the Company: The following information is provided by the company and does not indicate endorsement by the federal government of the company or its products. VitalConnect is a leader in wearable biosensor technology for wireless patient monitoring in both hospital and remote patient populations. VitalConnect leverages extensive expertise in biomedical engineering, data analytics, chip design, and mobile and cloud software to create technology that supports decision-making paradigms that achieve better health and economic outcomes. VitalConnect’s products are designed for use in a broad range of inpatient and outpatient settings, such as hospital monitoring, post-discharge care, cardiac monitoring and pharmaceutical solutions. For more information: www.vitalconnect.com. Website Refresh - www.medicalcountermeasures.gov is pleased to announce a phased launch of our newly redesigned public website. We are making website improvements to provide a more modern and customer-centric web experience. Over the next several months you will see differences throughout the site while we continue implementing updates. Thank you for your understanding and please let us know if you have any questions: techwatchinbox@hhs.gov",,"June 10th 2020, 08:33:36.000",
"https://www.medicalcountermeasures.gov/newsroom/2020/genentech-therapeutic/","MedicalCountermeasures.gov",,"Skip to main content U.S. Department of Health & Human Services Public Health Emergency Login | Register X I WANT TO FIND Search FEATURED SEARCHES: Coronavirus BARDA Industry Day PRISM TechWatch Announcements & Media BARDA BARDA and Genentech expand partnership to begin Phase 2 clinical trial to evaluate investigational treatments for COVID-19 patients BARDA and Genentech, part of the Roche Group and headquartered in South San Francisco, are partnering to support the acceleration of a Phase 2 clinical trial to evaluate two novel therapeutics for the potential treatment of hospitalized patients with severe COVID-19 pneumonia. The single, randomized, placebo controlled Phase 2 clinical trial will evaluate the safety and efficacy of the two investigational drugs, MSTT1041A (anti-ST2) and UTTR1147A (IL-22-Fc) in approximately 300 patients with severe COVID-19 pneumonia requiring supplemental oxygen. Both may prevent COVID-19 pneumonia progression to Acute Respiratory Distress Syndrome (ARDS) and/or promote convalescence of patients with ARDS. ST2 is the receptor for IL-33, and inhibition of IL-33 signaling via inhibition of ST2 is predicted to reduce maladaptive hyperinflammatory responses. IL22 is a cytokine that promotes epithelial and endothelial cell repair and may prevent secondary bacterial infections. Currently there are no approved treatments for ARDS caused by COVID-19 pneumonia. This award is one component of BARDA’s rapidly expanding COVID-19 medical countermeasure portfolio; visit BARDA’s COVID-19 Portfolio to learn more. About Genentech: The following information is provided by the company and does not indicate endorsement by the federal government of the company or its products. Genentech is a leading biotechnology company that discovers, develops, manufactures and commercializes medicines to treat patients with serious and life-threatening medical conditions. Genentech, a member of the Roche Group, has headquarters in South San Francisco, California. Last Updated: June 01, 2020 Website Refresh - www.medicalcountermeasures.gov is pleased to announce a phased launch of our newly redesigned public website. We are making website improvements to provide a more modern and customer-centric web experience. Over the next several months you will see differences throughout the site while we continue implementing updates. Thank you for your understanding and please let us know if you have any questions: techwatchinbox@hhs.gov",,"June 12th 2020, 22:37:35.000",
"https://www.medicalcountermeasures.gov/barda/phemce-management/2007-phemce-stakeholders-workshop/","- My ASP.NET Application","Your description","Application name",,"August 14th 2020, 19:19:35.000","[""medicalcountermeasures"",""hhs"",""""]"
"https://www.medicalcountermeasures.gov/newsroom/2021/contrafect/","BARDA and ContraFect partner to develop an antibacterial to treat Staphylococcus aureus bacteremia","BARDA is partnering with ContraFect Corporation to develop exebacase for the treatment of Staphylococcus aureus bacteremia, including methicillin-resistant Staphylococcus aureus (MRSA), a secondary bacterial infection that complicates responses to public health emergencies as well as common medical practices, and is a major cause of sepsis.","U.S. Department of Health & Human Services Public Health Emergency Login | Register X I WANT TO FIND Search FEATURED SEARCHES: Coronavirus BARDA Industry Day PRISM TechWatch Announcements & Media BARDA BARDA and ContraFect partner to develop an antibacterial to treat Staphylococcus aureus bacteremia WEB ANNOUNCEMENT Share BARDA is partnering with ContraFect Corporation to develop exebacase for the treatment of Staphylococcus aureus bacteremia, including methicillin-resistant Staphylococcus aureus (MRSA), a secondary bacterial infection that complicates responses to public health emergencies as well as common medical practices, and is a major cause of sepsis. Exebacase is the first product candidate in a new family of protein-based antimicrobials known as direct lytic agents (DLAs). DLAs present a potential new medical modality for the treatment of life-threatening, antibiotic-resistant infections. DLAs, like exebacase, catalyze the destruction of the bacterial cell wall, resulting in rapid, targeted bacteriolysis. This unique activity makes it difficult for bacteria to develop resistance to exebacase. Exebacase also has the potential to eradicate biofilms, which can complicate medical treatment. Exebacase has been granted Breakthrough Therapy and Fast Track designations by the U.S. Food and Drug Administration (FDA). S. aureus remains a major health challenge and is associated with mortality rates of 20-40 percent. MRSA, in particular, continues to be the leading cause of hospital-acquired infections and bacterial sepsis in the U.S. and ranks as a serious threat on the 2019 CDC Antibiotic Resistance Threat list. This pathogen is often an opportunistic, secondary infection that occurs as a consequence of a breakdown in infection control practices such as those observed during the COVID-19 pandemic. If successful, exebacase could significantly improve clinical outcomes when used in addition to standard of care antibiotics against S. aureus bacteremia (SAB), including MRSA. This partnership will support Phase 3 clinical development and the submission of a Biologics License Application (BLA) to the FDA, as well as post-approval activities including a pediatric study and a lyophilized drug product formulation to facilitate long-term storage. About ContraFect Corporation: The following information is provided by company and does not indicate endorsement by the federal government of the company or its products. ContraFect is a biotechnology company focused on the discovery and development of direct lytic agents (DLAs), including lysins and amurin peptides, as new medical modalities for the treatment of life-threatening, antibiotic-resistant infections. The company intends to address life threatening infections using our therapeutic product candidates from its platform of DLAs, which include lysins and amurin peptides. Lysins are a new class of DLAs which are recombinantly produced antimicrobial proteins with a novel mechanism of action associated with the rapid killing of target bacteria, eradication of biofilms and synergy with conventional antibiotics. Amurin peptides are a novel class of DLAs which exhibit broad-spectrum activity against a wide range of antibiotic-resistant Gram-negative pathogens, including Pseudomonas aeruginosa (P. aeruginosa), Acinetobacter baumannii, and Enterobacter species. Share Last Updated: March 12, 2021 Share this article now! CBRN Portfolio The CBRN investments support advanced research and development and national security procurement of medical countermeasures to addresses national security threats. This award is one component of BARDA's CBRN medical countermeasure portfolio; visit the CBRN Portfolio to learn more. Stay Connected Be the first to know about BARDA news and new awards. Sign-up for our email announcements: Follow Us Website Refresh - www.medicalcountermeasures.gov is pleased to announce a phased launch of our newly redesigned public website. We are making website improvements to provide a more modern and customer-centric web experience. Over the next several months you will see differences throughout the site while we continue implementing updates. Thank you for your understanding and please let us know if you have any questions: techwatchinbox@hhs.gov",,"March 12th 2021, 14:59:06.000",
"https://www.medicalcountermeasures.gov/barda/research/sepsis-among-medicare-beneficiaries-3-the-methods-models-and-forecasts-of-sepsis-2012-2018/","MedicalCountermeaures.gov - Home","Your description","Skip to main content Public Health Emergency U.S. Department of Health & Human Services Medical Countermeasures Search Submit Home Oops Oops! We apologize, but an error occurred and your request could not be completed. This error has been logged. If you have additional information regarding what may have caused this error, please contact us. Back to home page",,"April 5th 2021, 10:37:51.000","[""your keywords""]"
"https://www.medicalcountermeasures.gov/newsroom/2021/jansseneua/","News Release from NIH.gov: Statement from NIH and BARDA on the FDA Emergency Use Authorization of the Janssen COVID-19 Vaccine","Today, the U.S. Food and Drug Administration issued an Emergency Use Authorization (EUA) to the Janssen Pharmaceuticals Companies of Johnson & Johnson for its single-shot COVID-19 vaccine, called Ad.26.COV2S or JNJ-78436725.","U.S. Department of Health & Human Services Public Health Emergency Login | Register X I WANT TO FIND Search FEATURED SEARCHES: Coronavirus BARDA Industry Day PRISM TechWatch Announcements & Media BARDA News Release from NIH.gov: Statement from NIH and BARDA on the FDA Emergency Use Authorization of the Janssen COVID-19 Vaccine WEB ANNOUNCEMENT Share Today, the U.S. Food and Drug Administration issued an Emergency Use Authorization (EUA) to the Janssen Pharmaceuticals Companies of Johnson & Johnson for its single-shot COVID-19 vaccine, called Ad.26.COV2S or JNJ-78436725. The Janssen vaccine is a recombinant vector vaccine that uses a human adenovirus to express the spike protein found on the surface of the SARS-CoV-2 virus that causes COVID-19. Adenoviruses are a group of viruses that cause infections in the respiratory and gastrointestinal tracts; the adenovirus vector used in the Janssen COVID-19 vaccine has been modified so it no longer can replicate in humans and cause illness. The National Institute of Allergy and Infectious Diseases (NIAID), part of the National Institutes of Health, and the Biomedical Advanced Research and Development Authority (BARDA), part of the U.S. Department of Health and Human Services’ Office of the Assistant Secretary for Preparedness and Response, supported late-stage clinical testing of the Janssen vaccine. It is the third COVID-19 vaccine in the United States to be granted an EUA by FDA. NIH Director Francis S. Collins, M.D. Ph.D., NIAID Director Anthony S. Fauci, M.D., and BARDA Director Gary Disbrow, Ph.D., released the following statements: “This week marked a devastating milestone of 500,000 deaths from COVID-19 here in the United States. The loss attributed to the disease is almost unfathomable. To have a third vaccine that meets the expectations of an EUA for safety and effectiveness at preventing severe disease and death from COVID-19 brings us one step closer to protecting the American public, staying ahead of concerning viral variants, and finding our way out of the pandemic. I would like to thank the clinical staff who conducted the clinical trials of the vaccine as well as the thousands of study participants who helped us find the scientific answers necessary to reach this important day.” – NIH Director Francis S. Collins, M.D., Ph.D. “The Janssen COVID-19 vaccine is a very welcome addition to the arsenal of COVID-19 vaccines and other prevention strategies. When tested among 45,000 volunteers, the single-injection vaccine proved 77 percent effective in preventing severe/critical COVID-19 occurring at least 14 days after vaccination and 85 percent effective in preventing severe/critical COVID-19 occurring at least 28 days after vaccination. The vaccine was approximately 67 percent effective in preventing moderate-to-severe/critical COVID-19 disease occurring at least 14 days after vaccination and 66 percent effective in preventing moderate-to-severe/critical COVID-19 disease occurring at least 28 days after vaccination. Importantly, the vaccine was 100 percent effective in protecting against death from the disease everywhere it was tested. In addition to meeting the expectations of safety and effectiveness to support emergency use authorization, the Janssen vaccine has the advantage of requiring only a single injection and can be easily transported and stored without special refrigeration requirements. To get control of the COVID-19 pandemic, stay ahead of worrisome viral mutations, and protect the American public, we must vaccinate as many Americans as we can as quickly as possible. The Janssen vaccine provides yet another option to help achieve those goals.” – NIAID Director Anthony S. Fauci, M.D. “The FDA’s emergency use authorization of the Janssen COVID-19 vaccine is exciting news on many fronts. A single dose vaccine stored at refrigerated temperatures and that prevents hospitalizations and deaths from COVID has the potential to change the trajectory of the pandemic in the U.S. and globally. Janssen and BARDA have a history of working together, developing treatments and vaccines for influenza and Ebola. To manufacture their COVID-19 vaccine in the United States, Janssen is working with resources we established after the 2009 influenza pandemic: our Centers for Innovation in Advanced Development and Manufacturing and our fill-finish manufacturing network. With the development of this vaccine, we are seeing the results of years of work on platform technologies and public-private partnerships coming to fruition.” – BARDA Director Gary Disbrow, Ph.D. Francis S. Collins, M.D., Ph.D., is Director of the National Institutes of Health in Bethesda, Maryland. Anthony S. Fauci, M.D., is Director of the National Institute of Allergy and Infectious Diseases at the National Institutes of Health in Bethesda, Maryland. Gary Disbrow, Ph.D., is Director of the Biomedical Advanced Research and Development Authority (BARDA), in the HHS Office of the Assistant Secretary for Preparedness and Response. NIAID conducts and supports research—at NIH, throughout the United States, and worldwide—to study the causes of infectious and immune-mediated diseases, and to develop better means of preventing, diagnosing and treating these illnesses. News releases, fact sheets and other NIAID-related materials are available on the NIAID website. About HHS, ASPR, and BARDA: HHS works to enhance and protect the health and well-being of all Americans, providing for effective health and human services and fostering advances in medicine, public health, and social services. The mission of ASPR is to save lives and protect Americans from 21st century health security threats. Within ASPR, BARDA invests in the innovation, advanced research and development, acquisition, and manufacturing of medical countermeasures – vaccines, drugs, therapeutics, diagnostic tools, and non-pharmaceutical products needed to combat health security threats. To date, BARDA-supported products have achieved 59 FDA approvals, licensures or clearances. To learn more about BARDA COVID-19 Portfolio and BARDA’s COVID-19 Response, visit www.medicalcountermeasures.gov/ About the National Institute of Allergy and Infectious Diseases: NIAID conducts and supports research—at NIH, throughout the United States, and worldwide—to study the causes of infectious and immune-mediated diseases, and to develop better means of preventing, diagnosing and treating these illnesses. News releases, fact sheets and other NIAID-related materials are available on the NIAID website. About the National Institutes of Health (NIH): NIH, the nation's medical research agency, includes 27 Institutes and Centers and is a component of the U.S. Department of Health and Human Services. NIH is the primary federal agency conducting and supporting basic, clinical, and translational medical research, and is investigating the causes, treatments, and cures for both common and rare diseases. For more information about NIH and its programs, visit www.nih.gov. Share Last Updated: February 27, 2021 Share this article now! COVID-19 Medical Countermeasure Portfolio This award is one component of BARDA's expanding COVID-19 medical countermeasure portfolio; visit BARDA's COVID-19 Portfolio to learn more. Stay Connected Be the first to know about BARDA news and new awards. Sign-up for our email announcements: Follow Us Website Refresh - www.medicalcountermeasures.gov is pleased to announce a phased launch of our newly redesigned public website. We are making website improvements to provide a more modern and customer-centric web experience. Over the next several months you will see differences throughout the site while we continue implementing updates. Thank you for your understanding and please let us know if you have any questions: techwatchinbox@hhs.gov",,"March 2nd 2021, 09:24:52.000",
"https://www.medicalcountermeasures.gov/newsroom/2021/ortho/","BARDA and Department of the Air Force’s Acquisition COVID-19 Task Force (DAF ACT) Awards $53.7 Million Contract to Ortho Clinical Diagnostics","BARDA in coordination with Department of the Air Force’s Acquisition COVID-19 Task Force (DAF ACT) has awarded an undefinitized contract...","U.S. Department of Health & Human Services Public Health Emergency Login | Register X I WANT TO FIND Search FEATURED SEARCHES: Coronavirus BARDA Industry Day PRISM TechWatch Announcements & Media BARDA BARDA and Department of the Air Force’s Acquisition COVID-19 Task Force (DAF ACT) Awards $53.7 Million Contract to Ortho Clinical Diagnostics WEB ANNOUNCEMENT Share BARDA in coordination with Department of the Air Force’s Acquisition COVID-19 Task Force (DAF ACT) has awarded an undefinitized contract action (UCA) to Ortho Clinical Diagnostics. This UCA will lead to a firm fixed price commercial contract of $53.7 million supporting the COVID-19 response and will increase production capacity of U.S. COVID-19 antibody and antigen test kit assays as well as test analyzers. The industrial base expansion effort, with a planned final value of $53.7 million, will allow Ortho Clinical Diagnostics to order long lead equipment to establish a domestic production capability of VITROS Systems and SARS-CoV-2 Antigen and Antibody Tests at its Rochester, New York Global Center of Excellence facility for R&D. At the completion of this expansion effort, Ortho Clinical Diagnostics will increase its production capacity from 1.8 million tests per month to 6.7 million tests per month by April 2022. The DOD’s Defense Assisted Acquisition (DA2) Cell led this effort in coordination with the Department of the Air Force’s Acquisition COVID-19 Task Force (DAF ACT). BARDA funded this contract through the Health Care Enhancement Act (HCEA) to enable and support domestic industrial base expansion for critical medical resources. Share Last Updated: April 01, 2021 Share this article now! BARDA’s COVID-19 Domestic Manufacturing & Infrastructure Investments BARDA strategic partnerships fostering and expanding Pharmaceutical Manufacturing in America by increasing U.S.-based manufacturing capacity to produce active pharmaceutical ingredients and generic medicines needed during the COVID-19 response, and during future public health emergencies; visit BARDA’s COVID-19 Domestic Manufacturing & Infrastructure Investments to learn more. Stay Connected Be the first to know about BARDA news and new awards. Sign-up for our email announcements: Follow Us Website Refresh - www.medicalcountermeasures.gov is pleased to announce a phased launch of our newly redesigned public website. We are making website improvements to provide a more modern and customer-centric web experience. Over the next several months you will see differences throughout the site while we continue implementing updates. Thank you for your understanding and please let us know if you have any questions: techwatchinbox@hhs.gov",,"April 1st 2021, 20:49:13.000",
"https://www.medicalcountermeasures.gov/newsroom/2021/diasorinspa/","BARDA expands partnership with DiaSorin SpA to develop automated antigen detection assay for acute COVID-19","BARDA is expanding its existing partnership with DiaSorin SpA on the development of a COVID-19 immunoassay.","U.S. Department of Health & Human Services Public Health Emergency Login | Register X I WANT TO FIND Search FEATURED SEARCHES: Coronavirus BARDA Industry Day PRISM TechWatch Announcements & Media BARDA BARDA expands partnership with DiaSorin SpA to develop automated antigen detection assay for acute COVID-19 WEB ANNOUNCEMENT Share BARDA is expanding its existing partnership with DiaSorin SpA on the development of a COVID-19 immunoassay. This new test detects the presence of SARS-CoV-2 in nasal swabs or nasopharyngeal swabs to diagnose acute COVID-19 disease. DiaSorin intends to develop, validate, manufacture, market, and obtain regulatory authorization in the United States and worldwide for this new, fully automated, chemiluminescent, antigen assay for the qualitative detection of the SARS-CoV-2 virus using nasal swabs or nasopharyngeal swabs. This assay will allow testing of nasal swabs in addition to traditional nasopharyngeal swabs, thereby expanding the utility of the assay by simplifying collection and enhancing patient comfort and safety. This test is being designed to determine if an individual is experiencing acute SARS-CoV-2 infection by detecting the presence of the N protein of the virus in multiple clinical samples. The LIAISON XL platform allows laboratories to process up to 136 patient samples per hour, with a minimum level of intervention required by laboratory operators. Individual lab-based test results can reach healthcare providers in under three hours. About DiaSorin SpA: The following information is provided by the company and does not indicate endorsement by the federal government of the company or its products. DiaSorin is a global leader in the laboratory diagnostics market, specializing in the immunodiagnostics and molecular diagnostics segments. For over 50 years DiaSorin Group has been developing, producing and commercializing diagnostic tests. DiaSorin supports clinical laboratory needs and activities, providing solutions that are reliable, innovative, fully automated and standardized. DiaSorin continually invests in Research & Development, using distinctive expertise in the field to deliver a high level of innovation. More information is available at: https://www.diasorin.com. Share Last Updated: March 29, 2021 Share this article now! COVID-19 Medical Countermeasure Portfolio This award is one component of BARDA's expanding COVID-19 medical countermeasure portfolio; visit BARDA's COVID-19 Portfolio to learn more. Stay Connected Be the first to know about BARDA news and new awards. Sign-up for our email announcements: Follow Us Website Refresh - www.medicalcountermeasures.gov is pleased to announce a phased launch of our newly redesigned public website. We are making website improvements to provide a more modern and customer-centric web experience. Over the next several months you will see differences throughout the site while we continue implementing updates. Thank you for your understanding and please let us know if you have any questions: techwatchinbox@hhs.gov",,"March 29th 2021, 11:00:25.000",
"https://www.medicalcountermeasures.gov/newsroom/2016/","- My ASP.NET Application","Your description","Application name",,"January 12th 2021, 18:57:17.000","[""medicalcountermeasures"",""hhs"",""""]"
"https://www.medicalcountermeasures.gov/newsroom/2021/merck/","News release from HHS.gov: Biden Administration announces U.S. government procurement of Merck’s investigational antiviral medicine for COVID-19 treatment","The Biden Administration today announced that the U.S. government will procure approximately 1.7 million courses of an investigational antiviral treatment, molnupiravir (MK-4482), for COVID-19 from Merck, pending emergency use authorization (EUA) or approval from the U.S. Food and Drug Administration (FDA).","U.S. Department of Health & Human Services Public Health Emergency Login | Register X I WANT TO FIND Search FEATURED SEARCHES: Coronavirus BARDA Industry Day PRISM TechWatch Announcements & Media BARDA News release from HHS.gov: Biden Administration announces U.S. government procurement of Merck’s investigational antiviral medicine for COVID-19 treatment WEB ANNOUNCEMENT Share The Biden Administration today announced that the U.S. government will procure approximately 1.7 million courses of an investigational antiviral treatment, molnupiravir (MK-4482), for COVID-19 from Merck, pending emergency use authorization (EUA) or approval from the U.S. Food and Drug Administration (FDA). Molnupiravir (MK-4482) is designed to induce viral genome copying errors to prevent the virus from replicating in the human body, and evidence to date from clinical trials in patients with COVID-19 suggests that molnupiravir may reduce replication of the SAR-CoV-2 virus. This treatment is being evaluated in an ongoing Phase 3 trial for its potential to reduce the risk of hospitalization or death in non-hospitalized patients who have symptoms for five days or less and are at high risk for severe illness. The trial plans to enroll a total of 1,850 patients globally with final data expected in the fall of 2021. In studies, molnupiravir has demonstrated broad-spectrum activity against other viruses such as influenza, Ebola, and Venezuelan Equine Encephalitis virus, although molnupiravir has not been approved by the FDA for treatment of these diseases. This agreement is part of the Biden Administration’s whole-of-government approach to develop new COVID-19 treatments and to respond to the health needs of the public through unprecedented partnership between agencies including the U.S. Department of Health and Human Services and the Department of Defense. This approach leverages all expertise and resources available to respond to COVID-19 such as funding the development and manufacturing of therapeutics, including antivirals. The Biomedical Advanced Research and Development Authority (BARDA), part of the HHS Office of the Assistant Secretary for Preparedness and Response (ASPR), collaborated with the DoD Joint Program Executive Office for Chemical, Biological, Radiological and Nuclear Defense (JPEO-CBRND) and Army Contracting Command, on the $1.2 billion purchase agreement for the 1.7 million 5-day treatment courses of molnupiravir to be procured only if FDA grants emergency use authorization (EUA) or approval. Molnupiravir is being developed by Merck in collaboration with Ridgeback Biotherapeutics. Merck is scaling up manufacturing while clinical trials are underway to deliver molnupiravir as quickly as possible, pending FDA EUA or approval. If FDA grants EUA or approval, the federal government will allocate molnupiravir to states and U.S. territories, and healthcare providers will be able to order the product directly from the distributor within those allocations. About HHS/ASPR/BARDA: HHS works to enhance and protect the health and well-being of all Americans, providing for effective health and human services and fostering advances in medicine, public health, and social services. The mission of ASPR is to save lives and protect Americans from 21st century health security threats. Within ASPR, BARDA invests in the innovation, advanced research and development, acquisition, and manufacturing of medical countermeasures (MCMs) – vaccines, drugs, therapeutics, diagnostic tools, and non-pharmaceutical products needed to combat health security threats. To date, BARDA-supported products have achieved 60 FDA approvals, licensures or clearances. To learn more about BARDA's COVID-19 Portfolio and BARDA’s COVID-19 Response, visit www.medicalcountermeasures.gov. About the JPEO-CBRND: The Joint Program Executive Office for Chemical, Biological, Radiological and Nuclear Defense (JPEO-CBRND) protects the Joint Force by providing medical countermeasures and defense equipment against chemical, biological, radiological and nuclear (CBRN) threats. JPEO-CBRND’s goal is to enable the Joint Force to fight and win unencumbered by a CBRN environment. JPEO-CBRND facilitates the rapid response, advanced development, manufacturing and acquisition of medical solutions, such as vaccines, therapeutics, and diagnostics, to combat CBRN and emerging threats such as COVID-19. To learn more about JPEO-CBRND’s COVID-19 response, visit https://www.jpeocbrnd.osd.mil/coronavirus or follow JPEO-CBRND on social media at @JPEOCBRND. Share Last Updated: June 09, 2021 Share this article now! COVID-19 Medical Countermeasure Portfolio This award is one component of BARDA's expanding COVID-19 medical countermeasure portfolio; visit BARDA's COVID-19 Portfolio to learn more. Stay Connected Be the first to know about BARDA news and new awards. Sign-up for our email announcements: Follow Us Website Refresh - www.medicalcountermeasures.gov is pleased to announce a phased launch of our newly redesigned public website. We are making website improvements to provide a more modern and customer-centric web experience. Over the next several months you will see differences throughout the site while we continue implementing updates. Thank you for your understanding and please let us know if you have any questions: techwatchinbox@hhs.gov",,"June 9th 2021, 06:41:17.000",
"https://www.medicalcountermeasures.gov/blogs/sepsis-skyrocketing/","MedicalCountermeaures.gov - Home","Your description","Skip to main content Public Health Emergency U.S. Department of Health & Human Services Medical Countermeasures Search Submit Home Oops Oops! We apologize, but an error occurred and your request could not be completed. This error has been logged. If you have additional information regarding what may have caused this error, please contact us. Back to home page",,"May 13th 2021, 18:59:06.000","[""your keywords""]"
"https://www.medicalcountermeasures.gov/blogs/critical-time-for-public-service/","MedicalCountermeaures.gov - Home","Your description","Skip to main content Public Health Emergency U.S. Department of Health & Human Services Medical Countermeasures Search Submit Home Oops Oops! We apologize, but an error occurred and your request could not be completed. This error has been logged. If you have additional information regarding what may have caused this error, please contact us. Back to home page",,"May 13th 2021, 18:59:07.000","[""your keywords""]"
"https://www.medicalcountermeasures.gov/blogs/barda-partners/","MedicalCountermeaures.gov - Home","Your description","Skip to main content Public Health Emergency U.S. Department of Health & Human Services Medical Countermeasures Search Submit Home Oops Oops! We apologize, but an error occurred and your request could not be completed. This error has been logged. If you have additional information regarding what may have caused this error, please contact us. Back to home page",,"May 13th 2021, 18:59:07.000","[""your keywords""]"
"https://www.medicalcountermeasures.gov/blogs/barda-seeks-to-launch-a-novel-partnership/","MedicalCountermeaures.gov - Home","Your description","Skip to main content Public Health Emergency U.S. Department of Health & Human Services Medical Countermeasures Search Submit Home Oops Oops! We apologize, but an error occurred and your request could not be completed. This error has been logged. If you have additional information regarding what may have caused this error, please contact us. Back to home page",,"May 13th 2021, 18:59:07.000","[""your keywords""]"
"https://www.medicalcountermeasures.gov/barda/core-services/clinical-studies-support/","Clinical Studies Network Core Service","Your description","Skip to main content U.S. Department of Health & Human Services Public Health Emergency Login | Register X I WANT TO FIND Search FEATURED SEARCHES: Coronavirus BARDA Industry Day PRISM TechWatch Announcements & Media BARDA Clinical Studies Network Core Service The BARDA Strategic Plan (2011-2016) set forth a goal to provide enabling core assistance services to aid medical countermeasure (MCM) developers with essential product development tools and services. Part of the strategy was BARDA’s establishment of a Clinical Studies Network (CSN) that can provide comprehensive (Phase 1-4) clinical study services to help evaluate the safety, dosage, pharmacokinetics/pharmacodynamics and efficacy of MCM candidates. In 2014, BARDA created its CSN by partnering with five (5) Contract Research Organizations including TRI, ClinicalRM, Emmes, Rho and PPD. The CSN became immediately engaged in the Ebola Response in 2015 as part of BARDA’s National MCM Response Infrastructure. The CSN worked with CDC, the Sierra Leone Ministry of Health, and the Sierra Leone College of Medicine and Allied Health Sciences to conduct the Sierra Leone Trial to Introduce a Vaccine against Ebola (STRIVE). The STRIVE study began enrolling healthcare workers and other front line workers in April, 2015, and over 8,000 subjects received an investigational vaccine to prevent Ebola. The study will assess the safety and immunogenicity of the vaccine. BARDA’s CSN is providing staff training, clinical site development and monitoring, and data management, biostatistics, safety, cold chain, and logistics support. In March, 2016, the CSN launched BARDA’s first sponsored trial, the BARDA Ready in Times of Emergency (BRITE) study, evaluating safety and immune responses of H5N1 pre-pandemic influenza vaccines and adjuvants that have been stored in the national stockpile for up to 10 years. The study is being conducted at 6 US sites selected in part because of their proximity to poultry farms or research laboratories in order to target workers at higher risk of exposure to avian influenza. The results of this study are expected to inform future decisions on the length of time pre-pandemic influenza vaccines and adjuvants maintain their activity and are safe to store in the National Pre-Pandemic Influenza Vaccine Stockpile in order to help protect the US population. The CSN also worked with BARDA’s Chemical MCM Program to compile data for a supplemental FDA New Drug Application for midazolam (an anticonvulsant drug) administered by auto-injector to treat neurotoxin-induced seizures. BARDA-supported FDA approval of intramuscular midazolam for emergency treatment of prolonged seizures in children and adults will ensure that this vital MCM is widely available to first-responders. The CSN plans in 2016-2018 to conduct additional clinical studies linked to BARDA’s areas of investment, including heterologous prime boost studies of different influenza vaccines in the National Pre-Pandemic Influenza Vaccine Stockpile, studies of an anthrax vaccine for an elderly population, and studies of candidate therapies against MERS-CoV infection in the Middle East. In conjunction with partner programs in the National MCM Response Infrastructure, these activities will increase BARDA’s readiness to respond to biothreats and public health emergencies. Clinical Studies Network contract awardee map (PDF - 160KB) Website Refresh - www.medicalcountermeasures.gov is pleased to announce a phased launch of our newly redesigned public website. We are making website improvements to provide a more modern and customer-centric web experience. Over the next several months you will see differences throughout the site while we continue implementing updates. Thank you for your understanding and please let us know if you have any questions: techwatchinbox@hhs.gov",,"January 25th 2021, 11:13:21.000","[""medicalcountermeasures"",""hhs"",""""]"
